Data,Último,Abertura,Máxima,Mínima,Vol.,Amanhã,Target
2021-10-08,112833,110586,114172,110586,12870000,112180,0
2021-10-11,112180,112834,113982,112052,10280000,113456,1
2021-10-13,113456,112180,114159,111807,11730000,113185,0
2021-10-14,113185,113457,113881,112708,8960000,114648,1
2021-10-15,114648,113189,114776,113049,11170000,114428,0
2021-10-18,114428,114647,114927,112841,11200000,110673,0
2021-10-19,110673,114422,114422,109947,14130000,110786,1
2021-10-20,110786,110677,112023,110176,11740000,107735,0
2021-10-21,107735,110767,110767,105714,16510000,106296,0
2021-10-22,106296,107714,107749,102854,21170000,108715,1
2021-10-25,108715,106298,109372,106296,11510000,106420,0
2021-10-26,106420,108713,108713,106321,10760000,106363,0
2021-10-27,106363,106433,108224,106045,10830000,105705,0
2021-10-28,105705,106369,107210,105282,11500000,103501,0
2021-10-29,103501,105707,105954,103430,12600000,105551,1
2021-11-01,105551,103514,106136,103514,10730000,105617,1
2021-11-03,105617,105547,106754,104205,14700000,103412,0
2021-11-04,103412,105617,105627,102835,12080000,104824,1
2021-11-05,104824,103412,105555,103412,12590000,104781,0
2021-11-08,104781,104824,105679,104182,9360000,105535,1
2021-11-09,105535,104783,106674,104783,11020000,105968,1
2021-11-10,105968,105535,107407,105140,12280000,107595,1
2021-11-11,107595,105988,108669,105988,12660000,106335,0
2021-11-12,106335,107576,107915,105842,13250000,104404,0
2021-11-16,104404,106336,106971,104113,11580000,102948,0
2021-11-17,102948,104405,105535,102551,12830000,102426,0
2021-11-18,102426,102948,103757,102014,10910000,103035,1
2021-11-19,103035,102426,103975,102143,11100000,102122,0
2021-11-22,102122,103036,104613,102122,10410000,103654,1
2021-11-23,103654,102124,103841,101736,13030000,104514,1
2021-11-24,104514,103652,105041,102464,10470000,105811,1
2021-11-25,105811,104514,106400,104514,7890000,102224,0
2021-11-26,102224,105810,105810,101495,10970000,102814,1
2021-11-29,102814,102227,104149,102226,10280000,101915,0
2021-11-30,101915,102814,103066,100075,18200000,100775,0
2021-12-01,100775,101916,104087,100727,13760000,104466,1
2021-12-02,104466,100785,104466,100785,14850000,105070,1
2021-12-03,105070,104467,106814,104090,14580000,106859,1
2021-12-06,106859,105070,107498,105070,11130000,107558,1
2021-12-07,107558,106868,108655,106868,11770000,108096,1
2021-12-08,108096,107558,108521,107309,13170000,106291,0
2021-12-09,106291,108095,108095,105890,11080000,107758,1
2021-12-10,107758,106296,108275,106296,10470000,107383,0
2021-12-13,107383,107758,109493,107383,12510000,106760,0
2021-12-14,106760,107387,109148,106445,11600000,107431,1
2021-12-15,107431,106763,107603,105697,12660000,108326,1
2021-12-16,108326,107433,109034,107433,13750000,107201,0
2021-12-17,107201,108324,108324,106518,14930000,105020,0
2021-12-20,105020,107171,107171,104358,10570000,105500,1
2021-12-21,105500,105020,105906,105020,9040000,105244,0
2021-12-22,105244,105499,105711,104386,8050000,104891,0
2021-12-23,104891,105251,105453,104637,7280000,105554,1
2021-12-27,105554,104892,105694,104798,7590000,104864,0
2021-12-28,104864,105555,105652,104503,7510000,104107,0
2021-12-29,104107,104863,105190,103851,6590000,104822,1
2021-12-30,104822,104106,105269,104106,11140000,103922,0
2022-01-03,103922,104823,106125,103413,11130000,103514,0
2022-01-04,103514,103922,104276,103096,11490000,101006,0
2022-01-05,101006,103514,103514,100850,12880000,101561,1
2022-01-06,101561,101006,102235,101000,11750000,102719,1
2022-01-07,102719,101561,102719,101104,11730000,101945,0
2022-01-10,101945,102719,102719,101038,10260000,103779,1
2022-01-11,103779,101946,103780,101918,12420000,105686,1
2022-01-12,105686,103779,105869,103771,13030000,105530,0
2022-01-13,105530,105686,106251,104974,11710000,106928,1
2022-01-14,106928,105530,107062,105028,11460000,106374,0
2022-01-17,106374,106927,106928,106097,6920000,106668,1
2022-01-18,106668,106369,107013,105786,11220000,108013,1
2022-01-19,108013,106670,108602,106669,12600000,109102,1
2022-01-20,109102,108015,109873,108015,13630000,108942,0
2022-01-21,108942,109097,109786,108368,13410000,107937,0
2022-01-24,107937,108941,108948,106624,12700000,110204,1
2022-01-25,110204,107935,110711,107185,13710000,111289,1
2022-01-26,111289,110207,112695,110204,15510000,112612,1
2022-01-27,112612,111303,113057,111303,14810000,111910,0
2022-01-28,111910,112611,112969,111407,13520000,112144,1
2022-01-31,112144,111910,112678,111195,12190000,113228,1
2022-02-01,113228,112143,113302,112135,11130000,111894,0
2022-02-02,111894,113228,113666,111645,11750000,111696,0
2022-02-03,111696,111897,112502,111225,11040000,112245,1
2022-02-04,112245,111696,112415,110321,11460000,111996,0
2022-02-07,111996,112247,112517,111490,10670000,112234,1
2022-02-08,112234,111995,112251,110943,10160000,112461,1
2022-02-09,112461,112233,113163,111710,13790000,113368,1
2022-02-10,113368,112462,113812,112163,13270000,113572,1
2022-02-11,113572,113368,114899,113128,18600000,113899,1
2022-02-14,113899,113643,114167,113358,10760000,114828,1
2022-02-15,114828,113905,114828,113882,11650000,115181,1
2022-02-16,115181,114830,115734,114816,12050000,113528,0
2022-02-17,113528,115181,115214,113389,10810000,112880,0
2022-02-18,112880,113534,114213,112701,11300000,111725,0
2022-02-21,111725,112880,113405,111608,7860000,112892,1
2022-02-22,112892,111727,113315,111727,12710000,112008,0
2022-02-23,112008,112892,113721,111748,12120000,111592,0
2022-02-24,111592,112001,112001,109125,16790000,113142,1
2022-02-25,113142,111591,113142,110673,17560000,115174,1
2022-03-02,115174,113143,115429,113143,10700000,115166,0
2022-03-03,115166,115173,115948,115010,12120000,114474,0
2022-03-04,114474,115166,115166,113389,10720000,111593,0
2022-03-07,111593,114469,114529,111140,14060000,111203,0
2022-03-08,111203,111594,112390,110969,15700000,113900,1
2022-03-09,113900,111210,114051,111207,14710000,113663,0
2022-03-10,113663,113900,113939,111889,12980000,111713,0
2022-03-11,111713,113664,114627,111332,12480000,109928,0
2022-03-14,109928,111716,112299,109717,10480000,108959,0
2022-03-15,108959,109925,109925,107781,13650000,111112,1
2022-03-16,111112,108958,111183,108958,13210000,113076,1
2022-03-17,113076,111113,113088,111070,14410000,115311,1
2022-03-18,115311,113076,115311,112475,19550000,116155,1
2022-03-21,116155,115307,116360,115208,10380000,117272,1
2022-03-22,117272,116157,117541,116157,11380000,117457,1
2022-03-23,117457,117270,118270,117036,11080000,119053,1
2022-03-24,119053,117460,119256,117151,13470000,119081,1
2022-03-25,119081,119062,119729,118548,13810000,118738,0
2022-03-28,118738,119082,119444,118061,9170000,120014,1
2022-03-29,120014,118740,120900,118740,12930000,120260,1
2022-03-30,120260,120013,120531,119775,10890000,119999,0
2022-03-31,119999,120261,120880,119999,11200000,121570,1
2022-04-01,121570,120001,121579,120001,13780000,121280,0
2022-04-04,121280,121569,121570,120754,8810000,118885,0
2022-04-05,118885,121279,121628,118794,11790000,118228,0
2022-04-06,118228,118885,118885,116791,13410000,118862,1
2022-04-07,118862,118226,119247,117509,11520000,118322,0
2022-04-08,118322,118861,118868,117487,11230000,116953,0
2022-04-11,116953,118320,118320,116953,9560000,116147,0
2022-04-12,116147,116963,118615,116054,11410000,116782,1
2022-04-13,116782,116150,117329,116150,12070000,116182,0
2022-04-14,116182,116781,116781,115624,10370000,115687,0
2022-04-18,115687,116182,116191,115177,8400000,115057,0
2022-04-19,115057,115687,115687,114277,10540000,114344,0
2022-04-20,114344,115057,115057,113945,10750000,111078,0
2022-04-22,111078,114343,114343,110591,10880000,110685,0
2022-04-25,110685,111077,111155,109222,11100000,108213,0
2022-04-26,108213,110684,110685,107978,11750000,109349,1
2022-04-27,109349,108214,110107,108214,11520000,109919,1
2022-04-28,109919,109349,110702,108905,11130000,107876,0
2022-04-29,107876,109922,111819,107876,13660000,106639,0
2022-05-02,106639,107876,107884,105218,11940000,106528,0
2022-05-03,106528,106640,107127,106033,9940000,108344,1
2022-05-04,108344,106529,108382,104933,14560000,105304,0
2022-05-05,105304,108337,108337,103923,13830000,105135,0
2022-05-06,105135,105303,106268,103984,14140000,103250,0
2022-05-09,103250,105109,105109,102768,13200000,103110,0
2022-05-10,103110,103251,104286,102386,13510000,104397,1
2022-05-11,104397,103110,105374,103008,13430000,105688,1
2022-05-12,105688,104395,105708,103579,14000000,106924,1
2022-05-13,106924,105691,107773,105691,12370000,108233,1
2022-05-16,108233,106925,108795,106852,10600000,108789,1
2022-05-17,108789,108246,109774,108245,16500000,106247,0
2022-05-18,106247,108788,108923,106038,14750000,107005,1
2022-05-19,107005,106249,107420,105760,11430000,108488,1
2022-05-20,108488,107056,108795,107056,12870000,110346,1
2022-05-23,110346,108500,110680,108500,10690000,110581,1
2022-05-24,110581,110340,110635,108399,11720000,110580,0
2022-05-25,110580,110580,111006,109699,10740000,111890,1
2022-05-26,111890,110577,112102,110388,13080000,111942,1
2022-05-27,111942,111890,112441,111558,9980000,111032,0
2022-05-30,111032,111944,112690,110655,7280000,111351,1
2022-05-31,111351,111036,111903,110685,15810000,111360,1
2022-06-01,111360,111351,111931,110822,9790000,112393,1
2022-06-02,112393,111363,112709,111218,10050000,111102,0
2022-06-03,111102,112392,112392,110935,8760000,110186,0
2022-06-06,110186,111102,111935,110015,8210000,110070,0
2022-06-07,110070,110185,110435,109394,9470000,108368,0
2022-06-08,108368,110067,110142,108045,10380000,107094,0
2022-06-09,107094,108367,108510,107068,11960000,105481,0
2022-06-10,105481,107091,107092,104648,12840000,102598,0
2022-06-13,102598,105476,105478,101700,13840000,102063,0
2022-06-14,102063,102598,103328,101325,11560000,102807,1
2022-06-15,102807,102068,103952,102046,16020000,99825,0
2022-06-17,99825,102800,102801,98402,18930000,99853,1
2022-06-20,99853,99824,100481,98409,10900000,99685,0
2022-06-21,99685,99854,101069,99167,11070000,99522,0
2022-06-22,99522,99678,100374,98050,11680000,98080,0
2022-06-23,98080,99523,100232,97775,12410000,98672,1
2022-06-24,98672,98081,99313,98031,10350000,100764,1
2022-06-27,100764,98673,101106,98672,9900000,100591,0
2022-06-28,100591,100766,102237,99956,10490000,99622,0
2022-06-29,99622,100592,101313,99218,10450000,98542,0
2022-06-30,98542,99619,99619,97758,14590000,98954,1
2022-07-01,98954,98542,99340,97231,11610000,98609,0
2022-07-04,98609,98952,99353,98264,6280000,98295,0
2022-07-05,98295,98608,98608,96499,13360000,98719,1
2022-07-06,98719,98294,99141,97423,13350000,100730,1
2022-07-07,100730,98722,101420,98722,12700000,100289,0
2022-07-08,100289,100732,101577,99958,9730000,98212,0
2022-07-11,98212,100282,100282,97854,8890000,98271,1
2022-07-12,98271,98212,98737,97253,12570000,97881,0
2022-07-13,97881,98258,98928,97403,12210000,96121,0
2022-07-14,96121,97879,97879,95431,12580000,96551,1
2022-07-15,96551,96119,96971,95267,11350000,96916,1
2022-07-18,96916,96553,98291,96553,10740000,98245,1
2022-07-19,98245,96920,98346,96917,10300000,98287,1
2022-07-20,98287,98244,98366,97277,12940000,99033,1
2022-07-21,99033,98286,99057,97088,10060000,98925,0
2022-07-22,98925,99034,99724,98321,10030000,100270,1
2022-07-25,100270,98926,100508,98925,8620000,99772,0
2022-07-26,99772,100270,100753,99365,9140000,101438,1
2022-07-27,101438,99773,101471,99772,10260000,102597,1
2022-07-28,102597,101437,102686,101045,11130000,103165,1
2022-07-29,103165,102597,103989,102514,12930000,102225,0
2022-08-01,102225,103165,103317,101764,11630000,103362,1
2022-08-02,103362,102225,103660,101694,10120000,103775,1
2022-08-03,103775,103362,103878,102822,12380000,105892,1
2022-08-04,105892,103777,106162,103777,15500000,106472,1
2022-08-05,106472,105893,107176,105518,12950000,108402,1
2022-08-08,108402,106473,108489,106473,12670000,108651,1
2022-08-09,108651,108403,109331,107842,12150000,110236,1
2022-08-10,110236,108658,110362,108657,13380000,109718,0
2022-08-11,109718,110236,111310,109604,14940000,112764,1
2022-08-12,112764,109718,112764,109718,18700000,113032,1
2022-08-15,113032,112767,113214,111067,15550000,113512,1
2022-08-16,113512,113034,113626,112690,12990000,113708,1
2022-08-17,113708,113508,114146,112483,14650000,113813,1
2022-08-18,113813,113708,114375,113304,10640000,111496,0
2022-08-19,111496,113807,113807,111146,12680000,110501,0
2022-08-22,110501,111487,111487,109858,11010000,112857,1
2022-08-23,112857,110504,112965,110503,11890000,112898,1
2022-08-24,112898,112856,113888,112632,13760000,113532,1
2022-08-25,113532,112898,114156,112768,11840000,112299,0
2022-08-26,112299,113533,114091,111978,11160000,112323,1
2022-08-29,112323,112296,113222,111689,9800000,110431,0
2022-08-30,110431,112323,112869,110103,11940000,109523,0
2022-08-31,109523,110431,111364,109523,14790000,110405,1
2022-09-01,110405,109524,110405,108217,14480000,110864,1
2022-09-02,110864,110409,112264,110409,16690000,112203,1
2022-09-05,112203,110868,112671,110865,9520000,109764,0
2022-09-06,109764,112203,112203,109348,14300000,109916,1
2022-09-08,109916,109771,110768,108619,13760000,112300,1
2022-09-09,112300,109922,112540,109922,12160000,113407,1
2022-09-12,113407,112307,114160,112305,11710000,110794,0
2022-09-13,110794,113398,113400,110522,12610000,110547,0
2022-09-14,110547,110794,111504,110118,11630000,109954,0
2022-09-15,109954,110547,111100,109524,11620000,109280,0
2022-09-16,109280,109951,109952,108489,18840000,111824,1
2022-09-19,111824,109283,111976,108508,12590000,112517,1
2022-09-20,112517,111824,112544,111393,12570000,111936,0
2022-09-21,111936,112517,113294,111380,14730000,114070,1
2022-09-22,114070,111942,114392,111819,15680000,111716,0
2022-09-23,111716,114070,114070,110732,13540000,109114,0
2022-09-26,109114,111713,111713,109022,13130000,108376,0
2022-09-27,108376,109122,110161,108120,14520000,108451,1
2022-09-28,108451,108377,108970,107914,13540000,107664,0
2022-09-29,107664,108449,108449,106244,14590000,110037,1
2022-09-30,110037,107664,110502,107315,16540000,116134,1
2022-10-03,116134,110048,116134,110048,20980000,116230,1
2022-10-04,116230,116147,118280,115837,16079999,117198,1
2022-10-05,117198,116231,117514,115906,13560000,117561,1
2022-10-06,117561,117200,118382,117144,14520000,116375,0
2022-10-07,116375,117560,117960,115924,13620000,115941,0
2022-10-10,115941,116377,116841,115261,11430000,114827,0
2022-10-11,114827,115928,115928,114297,13140000,114300,0
2022-10-13,114300,114819,115367,112690,14580000,112072,0
2022-10-14,112072,114301,114712,111631,13100000,113624,1
2022-10-17,113624,112107,114406,112090,11630000,115743,1
2022-10-18,115743,113627,115795,113627,14740000,116274,1
2022-10-19,116274,115744,116459,115264,12730000,117171,1
2022-10-20,117171,116276,117367,116276,16920000,119929,1
2022-10-21,119929,117170,120752,116736,18580000,116013,0
2022-10-24,116013,119922,119924,115793,13280000,114626,0
2022-10-25,114626,116016,116203,114626,14730000,112764,0
2022-10-26,112764,114626,114626,112577,16090000,114641,1
2022-10-27,114641,112766,116236,112765,15530000,114539,0
2022-10-28,114539,114636,114712,113336,14390000,116037,1
2022-10-31,116037,114533,116763,112113,21640000,116929,1
2022-11-01,116929,116037,118261,115547,17970000,116896,0
2022-11-03,116896,116927,117373,114485,15630000,118155,1
2022-11-04,118155,116907,120039,116904,16210000,115342,0
2022-11-07,115342,118148,118240,115221,15220000,116160,1
2022-11-08,116160,115340,117072,114688,14240000,113580,0
2022-11-09,113580,116153,116183,113110,20530000,109775,0
2022-11-10,109775,113579,113579,108516,26030000,112253,1
2022-11-11,112253,109775,113010,109408,25040000,113161,1
2022-11-14,113161,112256,114322,111930,15080000,110243,0
2022-11-16,110243,113166,113473,109512,18350000,109703,0
2022-11-17,109703,110241,110242,107245,23120000,108870,0
2022-11-18,108870,109706,111585,108512,18770000,109748,1
2022-11-21,109748,108868,110235,107957,16649999,109037,0
2022-11-22,109037,109750,110224,107867,15060000,108841,0
2022-11-23,108841,109036,109285,107902,13200000,111831,1
2022-11-24,111831,108846,112612,108846,10300000,108977,0
2022-11-25,108977,111831,112025,108552,12310000,108782,0
2022-11-28,108782,108977,109476,108378,11490000,110910,1
2022-11-29,110910,108784,112187,108784,14720000,112486,1
2022-11-30,112486,110910,112486,110202,19700000,110926,0
2022-12-01,110926,112479,112479,110548,15190000,111924,1
2022-12-02,111924,110926,113761,109963,15980000,109401,0
2022-12-05,109401,111922,112150,109270,12310000,110189,1
2022-12-06,110189,109403,110663,109217,13440000,109069,0
2022-12-07,109069,110188,110247,108612,13830000,107249,0
2022-12-08,107249,109068,109286,106906,14920000,107520,1
2022-12-09,107520,107250,108566,107089,10680000,105343,0
2022-12-12,105343,107518,107561,103877,15480000,103540,0
2022-12-13,103540,105345,106689,103409,17700000,103746,1
2022-12-14,103746,103536,104516,101632,24920000,103738,0
2022-12-15,103738,103739,105483,103014,15570000,102856,0
2022-12-16,102856,103737,104018,102248,18260000,104740,1
